country,cwed,rti,education,income,anti_immig
Norway,35,-1.1436669787315519,1.2669111491866227,0.9885111171102942,2.8135939713786855
Norway,35,0.3171993681756131,-0.926930471578083,-3.0564791078442997,2.808165378874304
Norway,35,-1.0219776032111003,-0.2525681513931603,1.1796449674487282,1.3737826803488546
Norway,35,0.2936843142362757,-0.44004448669698376,0.9329963879044006,1.7495973162258673
Norway,35,-0.45605574594435555,1.1631637521549596,-0.20362504476088095,2.809672953473008
Norway,35,-0.6198190676723032,0.19905969557347003,0.15537151577875014,2.3756555902391696
Norway,35,0.5505106689684428,0.11351734525124804,1.3255721255419057,1.682970749787025
Norway,35,-2.6100923694327585,2.1330333746562666,0.9450886112996666,1.9052731841399246
Norway,35,-0.6728263149325475,0.28099186773503265,-0.02600186641830385,2.234538055128972
Norway,35,1.0003877900966067,-0.5893647569442115,-0.009069989700067893,2.8027573402007793
Norway,35,-0.08327038138435189,0.8995998754332507,1.1000896327877934,3.053165864651337
Norway,35,-0.17256493180844368,-0.8289950109220723,0.18333737863757338,3.972021046669055
Norway,35,0.11395528256356305,-0.020901593964148132,1.011681119648666,2.3405023526940902
Norway,35,-0.4008123396585198,0.5470973811700379,0.09940372800324271,3.735125320670143
Norway,35,0.40199213280536267,0.8254163489880298,1.4570912202174782,2.5429849716780684
Norway,35,-0.5520212694520961,0.6819529712949639,0.6003095676382357,2.3584452493305905
Norway,35,0.496842936896135,0.09699596499271819,-0.606078564090419,5.20386573697737
Norway,35,-0.6903627989090781,-1.006017381499702,0.42348000805020325,4.114250824125951
Norway,35,0.31586303151698986,0.6241198170521551,0.30226249024854585,1.8236320772666343
Norway,35,-0.639767363638391,0.07580455819372633,0.8179980658310642,2.605287060090214
Norway,35,0.040951621229310564,-0.8254971967925115,-0.0824034349757563,2.8654547133357187
Norway,35,0.5482066485692937,-0.8222203955664315,-0.2151369408962375,3.0353220462155686
Norway,35,0.3972602658692018,-0.4710383056183228,-1.3939866260070206,2.0469060942071486
Norway,35,0.09527525196031186,-0.718444221252436,-0.11049605814781432,4.864682983782614
Norway,35,-0.4870085262478922,0.8576596232020194,0.4136168452788586,1.4298774339837172
Norway,35,-0.2523875206311685,-0.01851313599238993,0.24891828027427665,2.106656292290211
Norway,35,1.171726416005851,0.5193465142411723,0.17266513835510006,3.3591172343440157
Norway,35,-0.6371560213816976,0.6901439917111125,0.5243459813038897,2.4876546025195103
Norway,35,-0.7347792448894526,0.09767609854883172,0.06844618868157003,3.2953597741249867
Norway,35,0.28288630035866946,1.4511436077950417,2.448117769906766,1.3188461162954868
Norway,35,-0.1839204495237547,0.8723206367206782,2.1880026649344773,1.4999570398863107
Norway,35,-0.20356464402730945,-0.8397218421807761,-2.1189775005382336,3.0652907206579885
Norway,35,0.4390074724500661,-0.759132661553698,-0.10616155015512141,5.354154819498261
Norway,35,-0.8993828253705829,0.9504238381860503,-0.2435198179856613,2.8611826691379303
Norway,35,2.1764061720771752,-1.3202332070206422,0.28343549306670857,3.597878636514381
Norway,35,1.9037389483852225,-1.7131345290908775,-0.9481991407475331,5.569951280270698
Norway,35,0.09833354285935136,-1.594427658794367,-0.793018869622637,3.9431630186960596
Norway,35,0.7405911277044464,-0.45006547147924364,-1.0791290792456973,3.338684384183787
Norway,35,0.41487669796811455,0.12029563171189886,0.6294397183270612,1.8352414600670979
Norway,35,1.7635548080029073,-1.5341141707356223,-0.5012058757841378,3.421402097990253
Norway,35,-0.5163536193454364,1.551151975522523,1.7190137350123227,2.016770396278528
Norway,35,0.7555075882460891,2.060747924881987,0.8312026436577348,3.0091782417968065
Norway,35,0.9736180219450548,0.6453759495851475,-0.44925079367150983,3.6030121689620276
Norway,35,-2.006235332520638,1.0584244868495878,-0.41739456670782626,0.07204796898176058
Norway,35,0.7535507639941892,-0.26940683444455776,1.0671822244545437,3.2527901279954374
Norway,35,-1.893537530621919,1.6286155455712918,-0.5483981786984778,1.8062768400631992
Norway,35,-0.18305145286040672,0.3840654489393073,-1.4619209555622479,2.828429041001701
Norway,35,1.124493094148976,-1.3044695005048532,-0.35895615337494796,2.973149198092361
Norway,35,-0.747745402765379,-0.5138669173366935,-0.30707673648688427,4.093234372265198
Norway,35,0.8479322825002775,-0.9857260463355437,-0.9170691178657245,2.961283559192055
Norway,35,-0.8889059461956136,-0.10703035995455783,-0.49643462425502455,1.7274995605748102
Norway,35,-0.754152856392,1.9647251329163893,0.4225821600641262,2.0385285569912144
Norway,35,-0.15394141970356878,-0.11232804969082982,0.4351693351893253,3.7393665174330737
Norway,35,-0.306035957536001,-0.5305011476105275,-0.48529193152657896,0.9506514107151363
Norway,35,1.8362632655794933,-1.5151910621985523,0.558378639701751,3.8199742806886214
Norway,35,0.04950235386687593,0.5765569630557664,2.7513831282920735,3.566058587850861
Norway,35,-0.8088193599480766,-0.12791759148076653,-1.3491158519464415,3.240570144812635
Norway,35,-0.9774880405241855,-0.7563507452843033,-0.8954336800361729,2.1906731289265364
Norway,35,0.11861912722547951,1.6871416350725648,0.8371927044829884,3.5763778763505405
Norway,35,-0.8061031042544846,0.0773683076476183,1.2571834156395352,3.2132869274459988
Norway,35,0.2435936514553352,-1.0372461543264564,-1.219117679871034,2.306453844477063
Norway,35,1.348003957410461,0.9261775475316414,-0.6557652852894924,3.435057782935792
Norway,35,-0.17815581773949568,-0.6506425691218269,-0.7992364239520089,2.505622993728399
Norway,35,-0.7672637559478648,0.04852162794482699,0.24062627459628458,2.747985697929248
Norway,35,-0.7212280770908742,-0.23894804686640975,-0.5808910878878711,3.7887087426295736
Norway,35,-1.0801665953684483,0.5009171876243808,0.3299244381555711,3.2519027666703515
Norway,35,1.1567862855904902,-1.6694052811213718,-1.3648016477173632,4.773138731043679
Norway,35,-1.3190902279810606,-0.7632591565425169,-1.6836635285777886,3.3342628321942067
Norway,35,-0.9177739632825604,0.25972250172148187,0.6407352178826401,0.9609903724255229
Norway,35,-1.0634826603272844,-0.06607979864731657,-0.5545087855653856,2.923192917131154
Norway,35,-0.0019346436932618505,-0.8604133652839524,0.3748275647295763,2.8154451279072172
Norway,35,-1.351013014017913,0.8356921120651418,0.8416893983647972,3.669351021985267
Norway,35,0.2714520701274866,-2.4716445001272893,-0.7741645483192126,4.16448373287807
Norway,35,-0.692045017392762,0.37114587337130883,0.2548447666639744,2.4948563477773162
Norway,35,-0.23813406569283113,1.1677820616598074,0.8539731604900654,1.8712078738600564
Norway,35,-0.19425987940866138,-0.48760622407249354,0.07175860186639071,2.7767907951476127
Norway,35,1.7519507760223296,0.2897748568964129,0.8417871911935604,2.7953004754690625
Norway,35,-0.8477534045849742,1.2012139221639448,-1.0298926670603108,1.3247453137896599
Norway,35,0.43195463277316454,-1.8707919210258557,-0.9206612571612864,5.790290325058972
Norway,35,-0.3279614254336429,0.32692737376416264,0.8269881518288728,0.47710990384041807
Norway,35,0.5995328512548438,0.23561455810856594,-1.0650617175695902,4.252359506160574
Norway,35,-0.5091576855084867,0.3384964074944141,0.675473696632235,4.932065747292269
Norway,35,0.1506520256469044,0.18186625505849516,-0.2765555921029477,2.117008467345636
Norway,35,-1.102609769935679,0.8303358165442456,0.47242089804763676,1.839410601170861
Norway,35,0.10870396445969671,0.47897982574639186,1.0695218682795153,2.165282294336045
Norway,35,-0.7729373700867281,-0.26987493529337125,-0.4903720757075749,3.4066876942449498
Norway,35,-1.1327442384180038,0.7569886166453519,1.0741790444072041,3.643176798357954
Norway,35,1.5237422700127792,0.41343490322370086,-0.41231390767100806,1.8946076898463893
Norway,35,2.0579279799019763,-1.7787202489042786,-0.3658675993688931,4.281947809458969
Norway,35,-1.124927593096467,0.2799686263198203,2.0965858968533713,2.554592760510687
Norway,35,0.6094320436668657,0.10939479460489289,0.43950478269181703,3.2471225574408766
Norway,35,0.7405113036005209,-0.7904744554453119,1.1103823694573711,4.777721297652001
Norway,35,-1.0973687594438255,1.593186626639397,0.004909457112833748,1.8576550689806046
Norway,35,0.9624824017083758,0.055724912288694604,-1.3261092476275083,4.8267952684206925
Norway,35,-0.32098980352108225,-0.15800789857898942,-0.8886874494976288,1.448818061669272
Norway,35,-0.26328206311520236,0.8231705839619146,-0.6203834278118858,1.3027178661135748
Norway,35,1.6364332524765048,-0.3357846992901282,-0.37556543073594795,2.029592590095854
Norway,35,-0.1471539871385257,-0.24574306408594432,-2.2803808463962296,3.267183952737078
Norway,35,0.7189595404155477,-0.23093453020867796,1.3636976108519374,4.249454441650013
Norway,35,-0.888317841645571,-0.26888869055483056,1.9242434973224731,2.8235748612305422
Norway,35,-0.02728429516418143,0.013929291912946203,0.1654324545707571,2.826674837629673
Norway,35,-0.26270824436425844,-0.5736620068802363,-0.31303361961291687,2.7221679453947933
Norway,35,0.3809255179935729,-0.7128457826771644,-0.5604046652752664,4.992641450047512
Norway,35,2.0427440900874205,-2.650969808393012,-0.32861675019840275,2.693505164825681
Norway,35,-0.1972217417640728,-0.34268759408034877,-1.2973531528144313,2.483818076377928
Norway,35,2.0212737372675917,-1.1105758454658288,0.19325479178505456,5.211772286002086
Norway,35,-1.3048154197128004,0.7216720640432351,-0.05878018100220139,2.8734534633639606
Norway,35,1.1305497107119273,-1.2221278088919454,-0.8033242229724807,3.542685461336009
Norway,35,0.11545299305603918,0.7109599682034915,0.06670705144648181,3.820269712729062
Norway,35,0.9867673772897964,-1.0810633275998973,-0.06605065742524163,3.434943765686442
Norway,35,-1.25645542764362,0.326133022242118,0.9022881264865799,2.3105114542585703
Norway,35,1.1531975114608162,-0.5227230205190395,-0.8248364626937272,2.166023362457496
Norway,35,1.1680606256206372,-1.5566291735239037,-1.8026580687589784,5.946986700746343
Norway,35,2.359582494614523,-2.081929407883722,-0.8721507301797663,4.50338316401235
Norway,35,0.5771901376404437,-0.5449190868089497,-0.30256730534435355,4.5214561834835205
Norway,35,0.08958052585087398,0.11422764866203965,-0.2337759454400649,2.927234251662094
Norway,35,-1.6622722609477867,0.3078017688920592,-0.9246474532385408,3.3493735027109826
Norway,35,-0.23393117796858798,0.17086543812794186,0.10017986551628547,3.2053447641523545
Norway,35,-0.4845703807383368,-0.5397596803093615,-0.1132036360765355,2.2059133499996353
Norway,35,-1.695626346099845,0.40825275571447184,1.0274508877177508,2.826600746564063
Norway,35,0.7820099918254123,0.25602973431387566,1.4603944227269994,3.8967177539535753
Norway,35,-0.41526957752947335,-1.8408742313316453,-1.4202919778223657,4.005503448152998
Norway,35,-0.8602330400257683,0.517659020469123,0.4082429218162242,1.7729166572253394
Norway,35,-1.0213878659666207,-0.6115178029919482,-1.0443454983846976,1.8542312725247863
Norway,35,1.3386269181379888,-0.9758732529773327,-1.2474557375542208,6.512789648709077
Norway,35,-0.030974649026969198,0.4933179008808892,-0.4400272737045263,3.4914587265336055
Norway,35,0.3400639636759349,-0.5756378262377739,1.760248717496149,3.0837469343798087
Norway,35,-1.092568113127569,1.1492733262856758,0.5466458707452685,3.922985762792631
Norway,35,1.8819905253123428,-0.6269670577877674,0.2527180194704967,3.1021430561150347
Norway,35,0.6223359090418485,0.632407739055521,0.8136518393015176,1.1566734084600012
Norway,35,0.06808809833359317,-0.7271371758248686,-0.42311533119247136,4.040169838249078
Norway,35,-1.2728903232123927,0.17770100093325383,0.3930087812713975,3.2278563020475777
Norway,35,0.7487864738267437,0.5597904479310398,0.9470329476046432,3.2343388552678007
Norway,35,-1.4667985555809335,-0.07016571145864703,0.3086117195767452,2.9185496598185736
Norway,35,-1.257705253116428,0.27157883719537346,-0.7290558137289231,3.7387279654848236
Norway,35,0.6291726891780239,-0.03955515385665504,0.00287712397604142,3.1750805418620733
Norway,35,-0.8397537777860357,0.9382838059759977,0.5460385245407855,1.846028200295673
Norway,35,-0.10445642014884918,-0.4344962274323156,-0.039541096409187515,2.72156231766383
Norway,35,-1.307449022226962,1.2557561255735208,0.4783807474576731,1.623062999747905
Norway,35,-0.401891854881076,1.4469778843537329,1.5489645737517743,0.5556758564347688
Norway,35,0.6938476097133898,0.26705026586925884,0.19935232435496877,4.050789531637903
Norway,35,1.4753280762071708,-0.5172884501003722,1.5804742738452142,3.0328238524674394
Norway,35,1.4862470379662396,-0.4455025214007718,1.040906455884184,2.893049995551947
Norway,35,-0.08553142113611362,-0.42018681709585726,-1.2856538173753504,2.4029005595740425
Norway,35,-0.28936150189288845,-1.0041407667520679,-0.5298182932854589,3.731394644862523
Norway,35,-1.5187188337905426,1.5505004928140769,1.5627081651883055,1.5507463260905137
Norway,35,0.6271230268109166,-0.04946370965243295,-0.9229094720760553,3.624857153580056
Norway,35,0.37662525432211175,0.1664522082130561,0.3145610192327825,5.41594298474551
Norway,35,-0.22280126580110954,-0.637739984251316,-0.8173824132654695,2.800570861131728
Norway,35,1.3250697289194038,-0.6373871273065177,0.8177098347386251,2.931190232213801
Norway,35,0.7572162299894551,-0.8323555731042287,-0.8579562219768914,4.286348472503205
Norway,35,-1.4453389118380287,0.2029230208512997,1.339465671489699,4.271401813153297
Norway,35,-0.10381592774863124,-0.6127886904843862,-0.07770203266226913,3.6278581529457186
Norway,35,1.5457663758205826,0.6585442726728304,0.1877143543411757,2.16281245885513
Norway,35,-0.10610934474191624,-1.3793192280145272,-0.7161611923063013,5.534611727807298
Norway,35,0.40845367608947725,-0.5176112990361714,-0.27194396637628737,4.556084054821694
Norway,35,-1.4885548659777375,2.5269324258736217,0.8719146589222331,2.3957922250444903
Norway,35,1.3892799973119057,0.6818914896263114,0.8080882930739268,2.496809334554773
Norway,35,0.7615712902476933,0.5906548306923093,0.9517131603040458,3.269089557780277
Norway,35,0.6256961555654441,1.066674689589154,1.639064537624599,3.0766053201456947
Norway,35,0.1988895499167323,-0.16711808031685435,0.8816481330482583,2.2182364658497113
Norway,35,-0.5014742546437851,0.3686733088729012,0.2073325127843046,3.9730871059636605
Norway,35,-0.03464673386742741,0.19109906801990334,-0.9923353787739837,3.7430082231211825
Norway,35,1.688735578518484,0.6454841811410754,0.07651950260813703,3.2265034025362844
Norway,35,1.3199544783028248,0.24938368371075526,0.04845541594581594,3.4134750379809446
Norway,35,-0.07521039304589339,0.6078965097165392,-0.05319863678215303,2.8804195231090746
Norway,35,-1.353316469413863,1.073631749859772,0.6431916142473868,1.4280808548234294
Norway,35,-1.8488868658753341,1.1950466289248425,0.15038583664515054,2.3948726037625176
Norway,35,-0.6853848466594252,1.5655240292343404,0.3386023932626115,3.927457846165274
Norway,35,-1.399719800791576,-1.448013900416244,-0.3719953901654561,2.979208304713741
Norway,35,1.0460139294217035,-1.0212328171307132,-0.3155758375483976,3.187298147467809
Norway,35,1.2973333549204882,-1.2803043986708944,-0.11999125696851842,3.812442132237014
Norway,35,-1.7017310881126035,1.8466369960476658,-0.2971016387159582,1.0741373783439978
Norway,35,0.23723991093262178,-0.045586016355497805,-0.2157818544628128,3.4438745723248516
Norway,35,1.800003913342111,-1.251539424190444,-0.6914906548092771,5.1722153918327
Norway,35,0.2739877586873239,0.34272534637770413,0.6271764973746152,3.2684257888284662
Norway,35,0.9391481731721707,0.6427227598675439,0.4785783156949481,3.52761418071968
Norway,35,1.3319997716194163,-0.08973569428722672,-0.5859816887910292,5.170806403257416
Norway,35,-1.271634411648506,-0.04015795064434341,0.08240455660645972,2.076459979856944
Norway,35,-0.9236190009676415,0.8406435489887241,0.06337502792253824,0.4990761915743249
Norway,35,-2.0005688662664305,-0.4523063192490767,-1.493275418413117,3.735781584356862
Norway,35,0.06859174214613534,0.7858001586508322,-0.3806808351779543,2.6111749964796265
Norway,35,-1.0410872046370612,-0.0036025390905684044,1.2009173718684363,3.5508543820067
Norway,35,0.11258292462694328,-0.22096417382966393,0.05622415944321002,1.0856413874716089
Norway,35,-0.5149148701897799,-0.24717738252059693,-0.924884699176231,2.8319938942540106
Norway,35,-0.14231603559950012,1.7976865268495226,0.44190007159852385,2.6010863036516447
Norway,35,0.27242813998709103,1.3993554365860021,0.7473820142291404,1.6331329305759295
Norway,35,0.07484752143413864,0.6982233136135899,1.0652662328289808,3.1945030258791043
Norway,35,-0.9015327765322452,1.0495527153193351,1.5786916101671282,2.33464753070957
Norway,35,-1.4503733853307175,2.0752608726252655,2.4264014788448325,1.6275655221993883
Norway,35,-0.17493004920311006,-0.6514180036144483,-0.5819868483626803,3.7730876232047863
Norway,35,-0.725464198758921,0.5228354880354996,0.24193407020896354,4.711566367821433
Norway,35,-0.29832596533365574,1.7275431701007113,0.8941743675849159,2.1071771118426827
Norway,35,-1.1659204977707318,0.6135179727304166,0.10085775642653222,0.7813870645604024
Norway,35,0.4227870966903553,0.39922312260527926,-0.1869376085368596,4.47762638217915
Norway,35,-0.8276311269879018,-1.2257656630023412,-0.433321376653193,4.537787046381064
Norway,35,-1.0865669131651936,1.6839276914578687,1.704908512473971,1.7317234508899226
Norway,35,0.864344863714333,-0.17262729994081963,0.43554465276032595,1.6392360004529944
Norway,35,0.6514660788423482,1.4765403497258958,0.23782001365532435,2.764044572977398
Norway,35,0.03699431472842088,0.4940301862827388,-0.19322902993496668,2.10808330485976
Norway,35,1.0656777457300064,-0.025554070991445278,0.4221030881798233,2.813087943737636
Norway,35,-2.8723678428264057,0.7716987106483447,1.3048619156218553,0.16947710577026132
Norway,35,-0.8627265286022767,-0.36244094140313216,-1.2169656512782907,4.291198517487459
Norway,35,0.49893397408240076,-0.46770120131189136,-0.27138706375929295,3.8378169290714768
Norway,35,-1.185421758193815,0.07682189106025536,0.8354244010878398,2.147205679561013
Norway,35,0.23732911459457923,-1.556581898659751,0.4223168831775732,4.633746826044527
Norway,35,-0.17487108012344224,-0.3486521344078592,-0.43163410817783565,5.259263245557866
Norway,35,0.23426330157934133,0.38193545223155334,1.0151944893412506,2.99315464429248
Norway,35,-0.07309800584819919,-0.2590421458207031,-0.18680208044160274,3.09635944327503
Norway,35,-0.2443005202282225,0.7276295436369798,0.9499268335909534,2.4116158606681877
Norway,35,-1.829834692205333,0.07863519031609059,0.7723797349200305,2.8639659688068777
Norway,35,-3.0058338843181813,0.9980101098596522,2.169704818754408,1.543268058175923
Norway,35,-1.3791884611079843,1.1081828167375165,1.044310532418814,1.0122242829941068
Norway,35,1.9721358027584297,-0.6237689606958051,-0.46443040095857985,3.9701875541751694
Norway,35,0.0980866068998425,0.8700677306887542,0.5553689894592382,2.894007559555893
Norway,35,-1.013223151425537,2.403415585238275,1.3625870299911116,2.510043270104256
Norway,35,0.6261169018211487,1.1055259329579838,1.0637471441023396,1.3230807867445202
Norway,35,-1.6850834666372576,1.633431532301096,1.0588241383417745,0.986109276668465
Norway,35,0.3215415079103294,-0.06413834659299254,0.22501659906372218,3.4957965692074744
Norway,35,-0.23730363626087703,1.613711269058647,0.6115303262968046,3.048617773877178
Norway,35,-1.5806352291931494,1.1894704889246406,1.0726553003422068,2.6830449219757275
Norway,35,1.3571615333244544,-0.29756350335999193,-0.26882622130601735,3.572673133947031
Norway,35,0.08324987253686864,-0.1730718242838696,-0.9635559816580963,1.7594906022208239
Norway,35,-1.4000672387764839,1.5945050632249722,0.00413865204744035,-0.23106995817624165
Norway,35,-0.9351961149909478,-0.6389617476895022,0.9941312542643442,4.042845614762761
Norway,35,2.3024523628809677,-0.6881503451777238,0.44133721700441353,3.435600539955992
Norway,35,3.061610601281097,-2.499405714873573,-2.3613608308476635,3.4527623138208803
Norway,35,1.7867489929014895,1.0225704320096403,1.6187034708132346,3.2481033555465135
Norway,35,0.5301722662361626,0.594754341665286,0.9045200426620552,2.9993967021177594
Norway,35,-0.0980142566903206,0.10420110395187607,-0.551071119117403,2.702728631730964
Norway,35,0.5886770615628792,-1.6929568141953855,-1.6373512928184266,3.0243596314763406
Norway,35,1.1808443972487481,0.17989415115347845,0.8246003603785896,1.4932611642119744
Norway,35,1.2425453238175295,-0.9896281365703375,-1.2808039831158164,3.646770381363232
Norway,35,-1.0915308489870925,0.5500520990245519,0.3593264544290439,1.1367096403291967
Norway,35,0.5283507983087687,-0.6013676439512137,-1.5750788088009422,4.004336600477854
Norway,35,0.5050960785461055,-0.019637798926681216,0.16931240778838855,4.458047304367567
Sweden,38,-0.43655478807189063,0.12522450264790727,0.16045025374978067,3.877329794723078
Sweden,38,0.016988493953212412,0.04886007032570433,-0.5371633150825522,2.869783077585097
Sweden,38,2.135661177588123,-1.4026052717996935,-1.696393224212875,4.105168996042852
Sweden,38,1.0927948454776761,-0.7184072655691974,-0.595163375418221,5.38502101209569
Sweden,38,0.5204909956989692,-0.6734906242438685,-1.00502295472974,6.18649493450809
Sweden,38,0.7538780068161299,-1.1875984190295128,-0.08677770476907753,4.667051678806389
Sweden,38,-0.04272356620900024,-0.1852876588777083,-0.05759465185556647,3.4428565797541224
Sweden,38,1.6039190547142523,0.9638791167949097,0.035946130391187936,1.9654466599271987
Sweden,38,2.3570512232293885,-0.08828204835125482,-0.6870806785514121,5.723376142120713
Sweden,38,-1.1693097431677715,1.6777008140764407,1.2940368703864407,3.926280580418119
Sweden,38,-0.03157122769713075,-0.3791277409874871,-0.6549086016526585,2.733983754426716
Sweden,38,-0.8418352220596281,-0.6492775450660071,-0.2973719979256227,2.9160356968549985
Sweden,38,-1.4938204462995637,0.2337859117907477,0.38159714166693953,3.879712202286944
Sweden,38,1.1341451698913971,-1.9937356425714554,-0.014732627307093904,3.51552909930351
Sweden,38,-0.2919118463056407,1.6725723868377034,0.2722767088121246,2.5223346887811013
Sweden,38,-0.15492591273751863,0.5583269125217224,0.7101682502179565,2.1981609430904734
Sweden,38,-1.3400873768289132,0.169360824036078,-0.004300437060921258,2.243824514857481
Sweden,38,1.4066958347253002,-0.7355299425897666,0.505283125180532,4.707713946629068
Sweden,38,0.15215750114370985,-1.092312764672579,0.42432177764705725,4.175872618440231
Sweden,38,-0.5737457605377431,2.319329539981694,1.3133040631828723,1.7851392073808157
Sweden,38,-0.19063921465540246,0.1335409047822823,0.6332573937420136,4.288478282098161
Sweden,38,-0.8837138739988205,-0.7859894605079495,-1.8619590287366121,4.410439185240415
Sweden,38,-1.496254891187685,-1.1033666061738736,-0.24082041946216548,6.269513884228407
Sweden,38,0.7570700616224351,-0.006070911539893324,0.06242803106810536,3.5493170117964805
Sweden,38,-0.6288776829648937,0.9190764829877686,0.6734520927514067,3.16903881883401
Sweden,38,1.16007429604009,-0.6680904536430488,-0.4740130321778513,3.357716229754483
