name,essround,edition,proddate,idno,cntry,dweight,pspwght,pweight,anweight,tvtot,tvpol,rdtot,rdpol,nwsptot,nwsppol,netuse,ppltrst,pplfair,pplhlp,polintr,polcmpl,polactiv,poldcs,pltcare,pltinvt,trstlgl,trstplc,trstplt,trstep,trstun,trstprl,vote,prtvtat,prtvtbe,prtvtch,prtvtcz,prtvde1,prtvde2,prtvtdk,prtvtes,prtvtfi,prtvtfr,prtvtgb,prtvtgr,prtvthu,prtvtie,prtvtil,prtvtit,prtvtlu,prtvtnl,prtvtno,prtvtpl,prtvtpt,prtvtse,prtvtsi,contplt,wrkprty,wrkorg,badge,sgnptit,pbldmn,bctprd,bghtprd,dntmny,ilglpst,clsprty,prtclat,prtclbe,prtclch,prtclcz,prtclde,prtcldk,prtcles,prtclfi,prtclfr,prtclgb,prtclgr,prtclhu,prtclie,prtclil,prtclit,prtcllu,prtclnl,prtclno,prtclpl,prtclpt,prtclse,prtclsi,prtdgcl,mmbprty,prtmbat,prtmbbe,prtmbch,prtmbcz,prtmbde,prtmbdk,prtmbes,prtmbfi,prtmbfr,prtmbgb,prtmbgr,prtmbhu,prtmbie,prtmbil,prtmbit,prtmblu,prtmbnl,prtmbno,prtmbpl,prtmbpt,prtmbse,prtmbsi,lrscale,stflife,stfeco,stfgov,stfdem,stfedu,stfhlth,dclenv,dclcrm,dclagr,dcldef,dclwlfr,dclaid,dclmig,dclintr,ginveco,gincdif,needtru,freehms,lawobey,prtyban,ecohenv,scnsenv,happy,sclmeet,inmdisc,sclact,crmvct,aesfdrk,health,hlthhmp,rlgblg,rlgdnm,rlgblge,rlgdnme,rlgdgr,rlgatnd,pray,dscrgrp,dscrrce,dscrntn,dscrrlg,dscrlng,dscretn,dscrage,dscrgnd,dscrsex,dscrdsb,dscroth,dscrdk,dscrref,dscrnap,dscrna,ctzcntr,ctzship,brncntr,cntbrth,livecntr,lnghoma,lnghomb,blgetmg,facntr,facntn,mocntr,mocntn,imgetn,eimgrpc,imgrpc,imsmetn,imdfetn,eimrcnt,eimpcnt,imrcntr,impcntr,qfimedu,qfimfml,qfimlng,qfimchr,qfimwht,qfimwlt,qfimwsk,qfimcmt,imwgdwn,imhecop,imfljob,imunplv,imsmrgt,imscrlv,imacrlv,imtcjob,imbleco,imbgeco,imueclt,imwbcnt,imwbcrm,imbghct,ctbfsmv,imrsprc,imsetbs,imsetmr,imdetbs,imdetmr,idetalv,acetalv,pplstrd,vrtrlg,comnlng,alwspsc,stimrdt,lwdscwp,lwpeth,imgfrnd,imgclg,shrrfg,rfgawrk,gvrfgap,rfgfrpc,rfgdtcn,rfggvfn,rfgbfml,noimbro,cpimpop,blncmig,sptcref,sptcna,sptcnn,sptcmmb,sptcptp,sptcdm,sptcvw,sptcfrd,cltofrd,trufrd,prfofrd,cnsofrd,hmnofrd,epaofrd,rlgofrd,prtyfrd,setofrd,sclcfrd,othvfrd,cltoref,cltona,cltonn,cltommb,cltoptp,cltodm,cltovw,truref,truna,trunn,trummb,truptp,trudm,truvw,prforef,prfona,prfonn,prfommb,prfoptp,prfodm,prfovw,cnsoref,cnsona,cnsonn,cnsommb,cnsoptp,cnsodm,cnsovw,hmnoref,hmnona,hmnonn,hmnommb,hmnoptp,hmnodm,hmnovw,epaoref,epaona,epaonn,epaommb,epaoptp,epaodm,epaovw,rlgoref,rlgona,rlgonn,rlgommb,rlgoptp,rlgodm,rlgovw,prtyref,prtyna,prtynn,prtymmb,prtyptp,prtydm,prtyvw,setoref,setona,setonn,setommb,setoptp,setodm,setovw,sclcref,sclcna,sclcnn,sclcmmb,sclcptp,sclcdm,sclcvw,othvref,othvna,othvnn,othvmmb,othvptp,othvdm,othvvw,impfml,impfrds,implsrt,imppol,impwrk,imprlg,impvo,hlpppl,discpol,impsppl,impvote,impoblw,impopin,impavo,impapol,yrlvdae,empl,wrkflex,wkdcorg,wkenvin,wkdcsin,wkchtsk,smbtjob,strtbsn,truwrkp,trusay,truiwkp,stfhwkp,imprwkc,imprwcr,imprwct,hhmmb,gndr,gndr2,gndr3,gndr4,gndr5,gndr6,gndr7,gndr8,gndr9,gndr10,gndr11,gndr12,gndr13,gndr14,gndr15,yrbrn,agea,yrbrn2,yrbrn3,yrbrn4,yrbrn5,yrbrn6,yrbrn7,yrbrn8,yrbrn9,yrbrn10,yrbrn11,yrbrn12,yrbrn13,yrbrn14,yrbrn15,rship2,rship3,rship4,rship5,rship6,rship7,rship8,rship9,rship10,rship11,rship12,rship13,rship14,rship15,domicil,edulvla,eisced,edlvbe,edlvch,edlvcz,edlvdk,edlves,edlvfr,edlvgb,edlvgr,edlvhu,edlvie,edlvil,edlvit,edlvlu,edlvnl,edlvno,edlvpl,edlvpt,edlvse,eduyrs,dngdk,dngref,dngna,pdwrk,edctn,uempla,uempli,dsbld,rtrd,cmsrv,hswrk,dngoth,mainact,mnactic,crpdwk,pdjobev,pdjobyr,emplrel,emplno,wrkctr,wrkctrhu,estsz,jbspv,njbspv,orgwrk,wkhct,wkhtot,iscoco,nacer1,uemp3m,uemp12m,uemp5yr,mbtru,hincsrc,hinctnt,hincfel,brwmny,partner,edulvlpa,dngdkp,dngrefp,dngnapp,dngnap,pdwrkp,edctnp,uemplap,uemplip,dsbldp,rtrdp,cmsrvp,hswrkp,dngothp,mnactp,crpdwkp,iscocop,emprelp,emplnop,jbspvp,njbspvp,wkhtotp,edulvlfa,emprf14,emplnof,jbspvf,occf14,occf14ie,edulvlma,emprm14,emplnom,jbspvm,occm14,occm14ie,atncrse,marital,martlfr,lvghw,lvgoptn,lvgptn,lvgptne,dvrcdev,chldhm,chldhhe,regionat,regionbe,regioach,regioncz,regionde,regiondk,regiones,regionfi,regionfr,regiongb,regiongr,regionhu,regionie,regionil,regionit,regionlu,regionnl,regionno,regionpl,regionpt,regionse,regionsi,intewde,ipcrtiv,imprich,ipeqopt,ipshabt,impsafe,impdiff,ipfrule,ipudrst,ipmodst,ipgdtim,impfree,iphlppl,ipsuces,ipstrgv,ipadvnt,ipbhprp,iprspot,iplylfr,impenv,imptrad,impfun,inwdd,inwmm,inwyr,inwshh,inwsmm,inwemm,inwehh,inwtm,spltadm,supqadm
ESS1e06_7,1,6.7,23.11.2023,4679,CH,1.0599000453948975,0.7882301807403564,0.296297550201416,0.23355066776275635,3,2,1,1,2,1,7,6,8,4,2,2,5,4,3,3,8,8,4,6,6,7,1,,,2,,,,,,,,,,,,,,,,,,,,,1,1,1,2,1,2,1,1,1,2,1,,,2,,,,,,,,,,,,,,,,,,,,2,1,,,2,,,,,,,,,,,,,,,,,,,,7,9,4,7,7,8,5,1,1,3,3,3,1,2,3,3,4,2,2,2,4,3,2,9,5,1,3,2,1,1,3,1,1,,,7,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,66,1,66,,GER,000,2,1,,1,,2,2,2,2,2,2,2,2,2,8,6,10,4,0,5,7,8,2,2,2,3,2,1,2,5,2,4,4,5,0,7,2,4,3,3,3,3,2,1,4,2,2,4,4,8,6,2,3,3,4,4,2,4,4,2,8,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,7,8,4,9,5,2,3,4,6,3,6,8,4,2,23,1,8,10,9,8,8,8,9,2,,,8,1,1,9,4,1,2,1,2,,,,,,,,,,,,1958,44,1963,1987,1998,,,,,,,,,,,,1,2,2,,,,,,,,,,,,4,3,3,,7,,,,,,,,,,,,,,,,,9,0,0,0,1,0,0,0,0,0,0,0,0,,1,,,,1,,1,,3,1,10,1,42,48,3442,75,2,,,3,1,11,1,5,1,3,0,0,0,0,1,0,0,0,0,0,0,1,0,8,,2453,1,,2,,10,3,1,,1,4,,3,3,,,,,1,1,,1,,,1,2,1,,,,5,,,,,,,,,,,,,,,,,,,,,2,4,5,5,3,3,5,4,4,2,2,3,3,3,4,5,4,5,3,5,2,11,10,2002,14,6,53,14,47,15,1
ESS1e06_7,1,6.7,23.11.2023,3434,CH,2.0629000663757324,2.4790468215942383,0.296297550201416,0.7345355153083801,3,2,1,1,2,1,4,4,7,3,1,2,3,4,3,3,9,9,6,3,6,6,3,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,1,,,4,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,7,8,4,5,8,6,5,1,1,3,3,3,1,2,3,3,2,4,4,2,4,2,2,7,5,1,3,2,2,3,3,1,1,,,5,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,66,1,66,,GER,000,2,1,,1,,3,2,2,2,2,2,2,3,3,8,6,8,4,3,4,9,9,2,2,2,2,3,2,3,3,3,5,4,5,3,5,2,4,1,1,4,6,2,2,2,3,1,4,2,5,3,2,2,2,3,5,2,2,4,3,30,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,9,9,8,10,7,5,4,2,7,6,7,9,5,5,15,1,8,5,3,4,6,3,5,1,,,8,2,,,5,1,1,2,1,1,,,,,,,,,,,1987,15,1951,1956,1987,1988,,,,,,,,,,,3,3,4,4,,,,,,,,,,,4,2,2,,2,,,,,,,,,,,,,,,,,9,0,0,0,1,1,0,0,0,0,0,0,0,1,1,,,,1,,2,,4,2,,3,43,43,4190,45,2,,,1,1,9,2,3,2,,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,3,1,,1,5,,3,3,,,,,1,5,,,,2,2,,2,2,,,3,,,,,,,,,,,,,,,,,,,,,3,3,2,4,2,3,2,2,2,2,2,3,3,2,4,2,2,2,2,2,2,20,11,2002,18,51,50,19,59,15,1
ESS1e06_7,1,6.7,23.11.2023,3708,CH,1.0501999855041504,0.9033036231994629,0.296297550201416,0.2676466405391693,5,2,7,2,3,2,0,5,5,7,2,3,2,3,4,3,8,10,5,5,5,7,1,,,1,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,1,1,2,2,1,,,1,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,7,8,6,7,9,7,3,1,1,2,3,3,1,3,3,4,3,3,1,2,3,3,3,7,5,1,3,2,1,2,3,1,1,,,6,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,66,1,66,,GER,000,2,1,,1,,2,2,2,2,3,1,3,1,3,8,6,6,4,2,6,8,10,3,3,2,3,3,1,2,3,5,5,5,4,2,5,4,4,2,2,2,2,1,1,3,3,3,4,3,5,7,3,3,4,2,4,2,3,3,3,20,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,8,8,7,8,5,3,1,1,7,10,8,10,6,4,3,1,3,7,7,5,3,5,0,1,7,3,5,1,3,8,4,1,2,1,2,,,,,,,,,,,,1972,30,1967,1997,1998,,,,,,,,,,,,1,2,2,,,,,,,,,,,,4,3,3,,7,,,,,,,,,,,,,,,,,9,0,0,0,1,0,0,0,0,0,0,0,0,,1,,,,1,,1,,2,2,,2,42,42,5162,93,2,,,1,1,9,2,2,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,,,6112,1,,2,,4,5,2,2,,5,,3,3,,,,,2,1,,1,,,2,2,1,,,,6,,,,,,,,,,,,,,,,,,,,,4,3,4,3,3,4,4,3,3,3,3,2,4,2,4,2,2,3,2,4,5,28,10,2002,10,27,35,11,68,12,1
ESS1e06_7,1,6.7,23.11.2023,6573,CH,0.5299999713897705,0.3604620099067688,0.296297550201416,0.1068040132522583,5,2,3,1,1,1,1,8,3,3,2,3,3,4,2,2,5,5,2,4,4,2,1,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,5,8,2,2,2,,7,1,1,2,1,2,1,2,2,2,2,2,2,2,2,4,4,7,6,1,2,2,2,2,3,1,1,,,6,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,66,1,66,,GER,000,2,1,,1,,2,2,2,2,3,2,3,2,3,10,9,9,2,2,8,9,10,4,4,2,2,4,2,4,2,3,3,5,3,2,2,2,4,0,0,0,0,4,1,4,4,2,4,2,8,,2,,2,2,4,2,2,4,4,50,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10,7,7,10,5,0,2,2,8,9,10,9,5,5,1,1,8,9,,8,4,8,,2,,,6,1,3,5,1,2,,,,,,,,,,,,,,,1958,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,,7,,,,,,,,,,,,,,,,,9,0,0,0,1,0,0,0,0,0,0,0,0,,1,,,,1,,1,,3,1,5,2,47,50,4222,52,2,,,3,1,,1,2,2,,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,2,2,2,,,,2,3,,,,,2,5,,,,2,1,,2,2,,,5,,,,,,,,,,,,,,,,,,,,,3,3,2,5,5,5,5,2,2,3,2,2,3,2,5,2,3,2,2,2,3,19,9,2002,18,56,37,19,41,11,1
ESS1e06_7,1,6.7,23.11.2023,1759,CH,1.0501999855041504,1.1773759126663208,0.296297550201416,0.34885358810424805,7,2,0,,1,1,0,1,7,5,3,3,2,3,3,3,5,5,5,5,2,5,2,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,5,6,3,5,5,5,5,1,1,1,3,3,1,1,3,4,2,2,3,2,3,3,2,6,7,1,3,1,2,2,3,1,6,,,5,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,66,2,LB,4,ARA,GER,1,2,1,2,1,2,1,2,2,2,2,2,2,2,5,2,7,5,5,5,7,5,3,3,2,3,2,2,4,5,5,5,7,5,5,4,3,3,0,0,0,0,2,2,2,2,2,1,3,5,5,1,2,3,2,4,3,4,4,2,70,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,9,8,5,9,9,5,4,4,7,7,7,7,4,5,1,2,,,,,,,,,,,,,,,2,1,2,,,,,,,,,,,,,,1967,35,1970,,,,,,,,,,,,,,1,,,,,,,,,,,,,,2,3,3,,7,,,,,,,,,,,,,,,,,9,0,0,0,1,0,0,0,0,0,0,0,0,,1,,,,2,1,,,1,1,1,1,80,80,7411,15,1,2,1,3,2,,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,,2,,,,,,,2,,,,,,2,3,,,,,2,1,,1,,,2,2,2,2,,,2,,,,,,,,,,,,,,,,,,,,,3,4,2,3,2,2,3,1,2,2,1,3,5,3,5,1,2,2,1,1,3,11,10,2002,15,7,16,16,69,12,1
ESS1e06_7,1,6.7,23.11.2023,94,CZ,1.4622999429702759,1.237094759941101,0.6351437568664551,0.7857329845428467,2,2,7,,2,1,0,0,0,10,1,1,1,3,1,1,0,0,0,4,6,0,2,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,1,,,,11,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,0,4,0,4,4,,2,3,2,3,2,3,5,1,,1,4,4,2,4,3,1,3,2,2,4,1,1,1,,,7,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,66,1,66,,CZE,000,2,1,,1,,3,2,3,2,4,4,4,4,4,,10,,,,,10,10,,,5,1,1,1,1,5,5,0,,,2,,2,3,10,10,10,10,1,1,1,1,1,5,2,10,0,3,3,1,1,3,1,1,5,5,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10,10,10,10,10,0,7,1,10,2,10,10,7,4,,3,,,,,,,,,,,,,,,3,2,1,1,,,,,,,,,,,,,1945,57,1938,1974,,,,,,,,,,,,,1,2,,,,,,,,,,,,,2,3,4,,,6,,,,,,,,,,,,,,,,13,0,0,0,0,0,0,0,1,1,0,1,0,,,2,1,1995,1,,,,2,1,,2,42,52,4112,29,2,,,2,3,3,3,1,1,2,0,0,0,0,0,0,0,0,0,1,0,1,0,,2,,,,,,,2,1,,1,6,,2,1,,2,7,,2,1,,1,,,2,2,1,,,,,13,,,,,,,,,,,,,,,,,,,,1,6,1,6,1,3,2,1,1,6,1,1,1,1,6,1,2,1,1,1,1,1,12,2002,13,50,12,16,142,10,1
ESS1e06_7,1,6.7,23.11.2023,3228,CZ,1.3116999864578247,1.8733071088790894,0.6351437568664551,1.1898193359375,6,2,7,0,2,1,6,2,,2,2,4,,3,3,2,7,8,3,4,6,3,2,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,1,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,9,9,2,5,7,8,7,4,2,4,3,4,2,,,3,4,2,3,2,3,4,3,9,4,1,,1,,1,3,2,,2,,1,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,66,1,66,,CZE,000,2,1,,1,,3,3,2,3,3,3,3,3,3,2,9,7,10,10,10,7,2,3,2,2,3,3,1,1,4,1,5,5,6,2,,3,4,8,8,6,6,4,2,3,3,4,2,2,,4,2,2,1,3,4,2,1,2,3,,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10,10,5,10,1,5,6,7,,5,8,9,7,5,9,2,,,,,,,,,,,,,,,3,1,2,1,,,,,,,,,,,,,1980,23,1957,1944,,,,,,,,,,,,,3,3,,,,,,,,,,,,,2,3,4,,,4,,,,,,,,,,,,,,,,13,0,0,0,1,0,0,0,0,0,0,0,0,,1,,,,2,0,,,,2,,1,50,50,7422,36,2,,,3,2,,3,2,2,,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,3,1,,,5,,3,1,,2,1,,1,5,,,,2,2,,2,2,,,,1,,,,,,,,,,,,,,,,,,,,2,1,4,4,5,3,5,4,4,3,1,3,2,2,3,2,6,2,2,4,2,30,1,2003,16,10,55,16,45,10,1
ESS1e06_7,1,6.7,23.11.2023,3661,CZ,0.43720000982284546,0.18336229026317596,0.6351437568664551,0.11646141111850739,6,3,7,3,0,,0,4,5,5,2,5,1,2,2,2,1,5,1,,,6,1,,,,10,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,5,5,2,3,4,7,7,1,1,3,2,3,1,3,3,3,3,2,3,2,2,4,4,7,4,1,4,2,3,3,2,1,1,,,5,6,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,66,1,66,,CZE,000,2,1,,1,,,2,2,1,2,1,1,1,2,8,4,0,4,0,5,7,7,4,4,2,3,2,2,4,4,7,8,9,5,2,6,2,2,2,2,3,4,2,2,3,3,2,2,3,9,9,3,3,3,1,3,4,3,4,4,10,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10,10,3,,2,8,5,3,7,8,8,8,3,3,43,3,,,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,,1931,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,5,,,7,,,,,,,,,,,,,,,,14,0,0,0,0,0,0,0,0,1,0,0,0,,6,2,1,1992,1,,1,,2,1,10,2,42,50,2359,80,2,,,2,3,2,2,1,2,,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,3,1,,1,8,,3,4,,,,,2,4,,,,2,2,1,2,1,,,,9,,,,,,,,,,,,,,,,,,,,3,5,2,3,2,3,1,2,3,6,3,3,4,2,5,1,4,1,3,1,4,7,2,2003,,,50,9,,10,1
ESS1e06_7,1,6.7,23.11.2023,1037,CZ,0.43720000982284546,0.35572269558906555,0.6351437568664551,0.22593504190444946,3,1,7,2,1,1,0,5,3,5,3,3,1,2,3,3,2,5,3,,,3,2,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,1,,,,10,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,7,0,5,,7,8,9,4,1,3,2,3,,1,,5,1,1,1,2,1,,3,5,6,1,2,2,2,4,2,1,1,,,5,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,66,1,66,,CZE,000,2,1,,1,,2,2,2,2,3,4,3,4,4,,0,0,0,8,0,0,10,1,1,5,1,5,1,2,0,1,0,1,3,0,1,1,5,5,5,5,9,1,2,1,4,1,5,1,0,0,3,3,1,1,5,1,1,5,2,,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,7,5,0,10,10,0,2,1,0,0,10,0,0,0,31,1,0,0,0,0,0,,0,2,,,10,2,,,1,1,,,,,,,,,,,,,,,1953,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,3,,,2,,,,,,,,,,,,,,,,12,0,0,0,0,0,0,0,1,0,0,1,1,5,5,2,1,2002,1,,1,,2,2,,4,42,,7141,93,1,2,1,2,5,,4,3,2,,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,2,2,1,,6,,2,3,,,,,2,2,,,,2,2,2,2,1,,,,14,,,,,,,,,,,,,,,,,,,,,6,,6,2,2,2,3,1,5,5,3,2,2,4,1,3,2,1,2,4,30,11,2002,19,20,20,21,120,10,1
ESS1e06_7,1,6.7,23.11.2023,3168,CZ,0.9747999906539917,0.8280004858970642,0.6351437568664551,0.525899350643158,6,3,4,2,2,1,0,5,4,3,3,5,1,2,3,2,3,4,5,,,4,1,,,,1,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,1,,,,1,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,4,6,3,5,6,6,6,3,1,4,3,3,1,,4,2,1,1,4,1,1,3,3,7,3,1,3,1,3,3,2,1,1,,,9,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,66,1,66,,CZE,000,2,1,,1,,,2,2,3,3,2,2,2,3,7,5,8,2,4,5,8,8,2,2,2,1,2,1,1,4,4,4,5,4,1,,3,2,6,8,7,9,2,2,2,2,2,2,2,8,,3,3,4,2,3,2,2,2,2,4,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,8,8,3,7,8,2,4,4,9,3,10,8,2,2,47,3,,,,,,,,,,,,,,,2,2,1,,,,,,,,,,,,,,1934,,1934,,,,,,,,,,,,,,1,,,,,,,,,,,,,,4,3,3,,,2,,,,,,,,,,,,,,,,9,0,0,0,0,0,0,0,0,1,0,0,0,,6,2,1,1990,1,,,,1,2,,3,42,60,7436,17,2,,,2,3,3,2,1,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,,2,,,,,,,2,1,,2,7,,2,3,,,,,2,1,,1,,,2,2,2,1,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,0,45,14,105,,2
ESS1e06_7,1,6.7,23.11.2023,195131,DE,1.257200002670288,1.3959709405899048,2.3921549320220947,3.339378833770752,1,1,1,1,2,1,,5,8,8,2,2,1,4,2,1,8,8,3,8,8,3,1,,,,,2,2,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,8,10,3,3,7,7,7,4,1,3,2,3,3,3,3,2,4,4,4,4,1,4,4,10,6,1,4,2,3,3,3,1,1,,,9,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,66,1,66,,GER,000,2,1,,1,,2,2,2,2,3,2,2,2,3,10,3,10,6,2,0,7,10,4,2,2,4,4,2,2,5,5,4,8,3,1,0,2,2,2,5,7,7,2,1,2,4,1,4,2,10,10,3,3,2,2,4,3,2,2,2,5,2,5,0,0,0,0,0,1,0,2,1,,,,2,,1,,,1,,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,10,9,8,5,9,9,1,4,4,10,9,7,10,1,1,23,3,,,,,,,,,,,,,,,2,2,1,,,,,,,,,,,,,,1929,74,1930,,,,,,,,,,,,,,1,,,,,,,,,,,,,,2,3,4,,,,,,,,,,,,,,,,,,,14,0,0,0,0,0,0,0,0,1,0,1,0,8,8,2,1,1955,3,,1,,3,1,36,2,9,9,1224,52,2,,,3,3,9,2,3,1,5,0,0,0,0,0,0,0,0,0,1,0,0,0,,2,,,,,,,3,2,3,,4,,3,2,3,,4,,1,1,,1,,,2,2,2,2,,,,,9,,,,,,,,,,,,,,,,,,2,2,5,2,5,2,4,5,1,2,3,1,1,5,1,3,2,3,1,3,1,3,17,1,2003,16,6,35,17,89,3,2
